PC1,PC2,city_name,country
-1.179370646454939,0.11225573276501384,Stonedale,Asia
-2.5354823596473786,3.7694783547512163,Beachland,Asia
-0.023852953297603063,1.1499808107460239,Forestborough,Asia
-0.18216648716346825,2.2314339405025216,Rivershire,Asia
-2.1492935988385007,-0.05687862903558527,Pointport,Asia
-0.5118737688220105,0.9003792353118244,Fallsburg,Asia
-2.3107564737185973,1.2878358728229982,Gardenport,Asia
0.6218081647675742,1.3373832253326021,Ridgedale,Asia
-1.94576608166902,-0.17669573739808958,East City,Asia
-1.8259918481125408,2.4948921368088097,San Field,Asia
-1.4134946918658797,2.1598341579741795,Valleyport,Asia
0.6477462853980658,0.5513577568393248,Lake Ridge,Asia
-0.022977916977343606,1.8364993148572042,Port Park,Asia
-0.8780657105645447,1.9855540861864078,Lake Valley,Asia
-1.180752884753685,3.2585159176157577,Parkton,Asia
-2.5497824328724015,1.6467732907373036,San River,Asia
0.17343301017849663,2.157672102418522,Bridgeborough,Asia
-0.5035824921149799,3.1539557512234997,Harborford,Asia
-0.741888895900114,1.263301557443176,Forestburg,Asia
-2.142139882003433,0.7899157683450783,Port Bay,Asia
-0.6022789524280616,1.8053289423045393,Harborborough,Asia
3.113490892522037,-0.1725786425224774,Bridgeville,North America
3.065158488017747,2.5957487656584313,Vistaville,North America
1.873616223111982,0.5741377603920695,Port Valley,North America
2.1310834059750285,-0.10154488523879858,Lake Park,North America
2.5121268003282786,0.23089834861250375,Woodborough,North America
-1.7317361944199543,-1.6394084369641253,Lake Wood,North America
0.3221065903283817,0.7518069344193429,New Field,North America
2.627606761816072,0.4070904728934644,Beachshire,North America
2.846018745976814,-0.3547256607206194,New Springs,North America
0.6764977858738833,-1.326164234302368,Fieldville,North America
1.7660744579854,0.8641560624178187,Cityshire,North America
2.705513383495678,-0.08165907685932754,Lake Vista,North America
3.7964271943553545,1.0409501071181713,San Falls,North America
3.099530741416007,-0.4469655881844252,East Town,North America
2.4868574160866053,-1.3898206766744305,Lake Falls,North America
2.05062975133844,0.3065020143074203,Riverborough,North America
2.884635079713231,0.5192173526787571,Stonehaven,North America
3.5470211216718077,0.18120410167331427,Fallston,North America
3.4962499368452153,0.0007616614986193482,East Bridge,North America
2.0833059333154,0.5795673697613064,San Park,North America
2.53900435420414,-1.3120316135545227,Springsford,North America
1.9162407951028144,-0.2804898629160105,Saint City,North America
-0.42938004228134735,-1.1561401801598437,Forestport,North America
3.7911733723102086,1.5451778948139565,North Wood,North America
2.3813680203421974,0.08786720948456127,Lake River,North America
3.162680246753942,0.11050287782494649,Fieldburg,North America
3.289587724512934,-1.4930962498564737,Ridge,North America
3.003870958956115,-0.5420929350945538,Old Forest,North America
1.2147214691782906,0.8508689966115025,San Town,North America
0.7798601163758477,-0.9477930569033601,Valleyshire,North America
2.4311217266550647,-0.5189128698899211,Fieldhaven,North America
1.539672718392819,1.390592309534051,South Vista,North America
3.396405406879655,2.4908188945965457,Hillport,North America
-0.2454077162916779,0.42820661753259315,West Wood,North America
2.497432049347084,0.7419360210610688,Harborville,North America
1.8455092532961233,-1.4259282639187285,Townburg,North America
3.698593065652399,1.5162672765682699,Forestton,North America
2.765466015089778,-0.3531021140262675,San Bridge,North America
3.201875176132911,-1.7553068218523245,Gardenland,North America
3.1119802914554713,0.6931343579764297,Vistahaven,North America
2.082022745403615,0.4200804384191664,Saint Ridge,North America
1.3807197319894837,-0.16420637696073564,Valleyton,North America
3.1835346151893305,1.0769640083899414,Forestland,North America
2.641850697714551,-1.0789749331399692,Lake Springs,North America
0.9303767870418003,-1.1590697694481635,Woodton,North America
2.0305720695302636,-0.07669221198950726,Cityborough,North America
3.2128921673463084,0.8598342326320724,Fallsdale,North America
4.726875205697297,0.04158119566549549,Valley,North America
4.828592412622893,2.225723563040631,Townville,North America
0.42296904164737303,-0.6792954454789655,Stoneburg,North America
-2.212395291137082,-0.20726829023996673,Saint Point,South America
-3.7389826507043207,0.4232586538796754,Woodville,South America
-0.1964702557580822,-1.130596164548793,West Ridge,South America
-2.4484431059224643,-0.5017742334228201,Lake Garden,South America
-0.03561995495592564,-1.5470160698284925,Bridgehaven,South America
-2.1504617246228532,0.47054679748430683,Vistadale,South America
-1.6531295722418786,-0.47177735597913606,North Valley,South America
-1.3121114683294435,-0.3057549970160337,East Park,South America
-1.9323092470358318,-1.0921388200668667,Gardenville,South America
-1.7999420613557062,-2.1981497489215873,Port Garden,South America
-2.1161028621120974,2.1221888058055405,West Springs,South America
-1.980227160963922,-1.7364663282183281,Citydale,South America
-2.02881907761542,-0.8154512415200218,Wooddale,South America
-1.7719009503442316,-0.5999278191747236,North Park,South America
-1.9925368893514557,0.5945094279301184,Vistaburg,South America
-0.26048430323660904,-0.5334252378319049,Riverport,South America
-1.0372816164967271,-0.858317766229656,West Garden,South America
-2.2600763697156396,0.03516442267047594,Stoneford,South America
-0.810873689299977,0.9876192333629447,East River,South America
-1.7656465317284222,-0.7443792576656243,Fieldland,South America
-1.0888421099524086,-1.3172432422932971,Mount Point,South America
-1.5902825042378832,-0.06086083865699679,Cityton,South America
-0.90251355285984,-2.358885489428704,Mount Springs,South America
-1.588752583983016,0.04343242589340795,Hillshire,South America
-0.7332087334994328,-1.7682755704982391,Ridgeborough,South America
-1.5161772503036879,1.3173664148861097,Parkford,South America
-1.0572172123251038,0.47233245963947557,Beachville,South America
-1.251549440110169,1.97985788237418,Old Point,South America
-2.0762314658072447,-0.8948339682754403,Harborton,South America
-1.611778987142808,0.3418082533805105,Valleyland,South America
-1.9221025314741396,-1.0090903475013988,Gardendale,South America
-2.2077999181803762,0.23023128473437596,Saint Town,South America
-1.540286410571925,-1.8703115892860616,Springshaven,South America
-1.205995924759163,0.7641627177738196,Stoneport,South America
-1.3025286779106384,1.080606731772698,Saint Stone,South America
-1.9533326725258306,-1.9835108041435134,San Ridge,South America
-2.269580430484426,-0.2055925268263547,Old Valley,South America
-1.4320534384096906,-1.8972460293780733,Mount River,South America
-3.108447161467311,0.04381019754696641,New Town,South America
-2.786753199344868,0.08468544273010965,Mount Town,South America
-3.715974033310885,-1.3341855060072778,Port Town,Africa
-4.323033210792797,-1.224635821928767,Valleyville,Africa
-4.842152409666707,-0.41189093596792004,Old Bay,Africa
-3.433741496840795,-2.276404718931682,Springsburg,Africa
-2.780540832402849,-3.123911551526415,Beachhaven,Africa
-3.559447288344402,-3.7519768203654995,West Harbor,Africa
-3.5540942954853754,-1.9692387867289183,Springsshire,Africa
-3.5086159560121586,-1.9726933159886726,North Springs,Africa
-3.9006026216537286,0.05241152041019313,New Vista,Africa
-4.116534880503521,-1.8670428388456126,Stoneborough,Africa
-5.2216739223875015,-1.171705427913802,North River,Africa
-3.161942229464168,-3.0278308823643805,Bayville,Africa
-2.4145203338768733,-2.4117638442839855,West City,Africa
-4.498487597505396,-1.6823164801894361,East Wood,Africa
-3.076597317892111,-1.5074698433413793,Parkburg,Africa
-2.834480024977347,-2.955664512594766,Old Field,Africa
-3.0338831681163922,-3.0042184522134625,Hillford,Africa
-4.470672511254489,-1.4356324213113614,Valleyhaven,Africa
-3.7231669311984623,-3.251643267803487,Fielddale,Africa
-3.058754473938858,-2.5424986158787672,Riverdale,Africa
-3.955893717058806,-0.4869928600071751,New Valley,Africa
-3.332467087950893,-3.728439045939326,San Hill,Africa
-3.087820791459533,-2.4857662131519103,San Springs,Africa
-3.405546211314905,-1.2444646206087684,Hillborough,Africa
-4.258203709057961,-1.694622892183858,Ridgeport,Africa
-3.9843373811875527,-2.3490694319409355,South Bridge,Africa
-3.5595365019455403,-2.1133863832438213,New Beach,Africa
-3.0337032187993898,-2.260022224819981,Pointville,Africa
-3.590538619194124,-1.4399103203275236,New Bay,Africa
-3.151446173257639,-3.4379293720868707,North Bridge,Africa
-4.00249447988826,-2.130416865871006,Old Town,Africa
-2.2391487224464184,-3.1483953943007914,San Forest,Africa
-2.979997163232459,-1.9581397646755443,Parkdale,Africa
-3.477819548768057,-0.7317538225170239,New Ridge,Africa
-2.496544904872088,-1.923444371589192,South River,Africa
3.1675779162804982,-0.8107053045349322,Springston,Oceania
1.5524323611827755,-1.7228122825668128,Pointton,Oceania
3.328879137125754,-1.6167092857794798,South Park,Oceania
2.787871720407275,-0.9251106056452404,East Falls,Oceania
3.0735469199074568,-2.4605508720638407,Old Ridge,Oceania
3.3434988708481814,-1.2365356054592553,Fallsford,Oceania
2.5685790397034016,0.4033468304446968,North Point,Oceania
2.254857710093954,-1.1923179412567715,North Town,Oceania
2.2718805420025348,-0.5651988330982931,Valleydale,Oceania
2.4225138015527787,-0.6426909447484047,Riverton,Oceania
1.8050179475532173,-1.6249871428404763,South Point,Oceania
0.4320704273622432,-1.101607885849975,Vistaton,Oceania
0.4620814612306939,-1.9909360844768442,Hillburg,Oceania
2.2037627927146146,-1.6496515667687428,Mount Wood,Oceania
1.7183113505708894,-0.8095343403233543,South Bay,Oceania
2.385812764724199,-1.2513773777778436,Fieldshire,Oceania
2.3472672815193767,-1.3414994353714156,Gardenshire,Oceania
3.120611353273274,-0.8531753249986581,South Stone,Oceania
3.1939551627732743,-0.5686829062417832,Old Beach,Oceania
2.7777825898789423,-1.0324544922979306,Vistashire,Oceania
1.3398687684642703,-1.6054951165188798,New Falls,Oceania
2.7239349942659725,0.4017540735633197,Mount Stone,Oceania
2.830650620521337,-0.42234415645037227,San Stone,Oceania
2.282522639321919,-1.3117660220599996,Bridgeport,Oceania
2.1917332964023255,-0.45567361905522835,Beachdale,Oceania
1.619275818845237,-1.5288450179355157,New Forest,Oceania
2.828766300040353,-0.557743628356796,Fallsland,Oceania
1.459537605379175,-0.6915201646475099,Ridgeland,Oceania
0.3359823706851478,-2.544550973461031,Port Forest,Oceania
1.3858837245947058,-2.3958432230618163,West Falls,Oceania
3.548926316063417,-1.3541695108334113,Old Harbor,Oceania
3.1057951626709333,-0.7648408343839793,Ridgehaven,Oceania
2.7451214797596775,-1.098587238273668,North Field,Oceania
2.5270253804792095,-1.7906244613664124,Bridgeford,Oceania
2.756265317746443,-0.550028782251944,Townshire,Oceania
